Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
VEN,7.737706531,9.280466346,8.926140672,12.38182852,35.95015871,26.30554191,24.47735305,17.87638061,17.10064709,38.09344146,35.9685428,26.09998625,14.63173097,18.19664567,19.8506769,17.53171617,8.940263837,17.53480297,11.01383203,22.62169289,31.25636146,18.38631424,17.37600166,17.43313945,17.39416323,15.36805375,23.65907819,17.7488647,9.1955257,13.15569685,20.34742874,14.605811,19.29681816,24.30215689,27.7886819,32.28394893,30.78286145,24.97982331,24.51444812,11.0732008,12.42683809,22.85117748,17.90557665,17.21630486,11.83834403,NA,NA,NA,NA,NA
VGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VIR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
VNM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.168555466,1.463552395,1.148394501,1.768064033,9.243932367,11.51888635,7.812677313,9.786793887,7.256772819,6.6167623,7.395099899,7.06597874,5.846526612,4.796770388,5.630265189,9.440880968,7.842112465,7.347999566,7.948949991,11.70695535,11.6194607,12.31204391,11.87132018,14.18276147,7.990125666,9.925171486,12.04842211,9.87337406,8.335873671,7.160251374,4.206112896,3.355316244,4.075078414,4.554031956,3.366120266
VUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38946101,0.438448404,0.427636877,0.437453596,0.570612087,0.319525642,0.521780226,0.702266388,1.119587621,0.93008216,1.043001843,0.905461979,0.80888367,0.847710648,0.960482973,0.870192111,0.938812813,0.908437358,0.690819287,0.647688718,0.830092672,0.802617573,0.755674112,0.798636115,0.912412529,0.675079282,0.554829645,0.655534398,0.76881033,0.947862019,0.846864477,0.79665333,0.818774115,0.764014393,0.70665653,0.934715198,0.784549066,0.802096382,0.901044368,0.617186466,0.499730784
WLD,1.079882129,1.050446718,1.091594026,1.515935983,4.132327761,3.791418154,4.021492038,3.975243049,3.341955076,5.457225769,6.130499419,4.809199611,3.441389688,3.571636089,3.371722584,3.11028191,1.519540507,1.794006956,1.694246748,2.159342877,2.542435327,1.513427702,1.515860796,1.484165918,1.295036437,1.342309089,1.610731723,1.430766471,0.909573656,1.18559683,2.075147426,1.842615631,1.643435859,1.832471739,2.482174258,3.162240083,3.567959058,3.625399858,4.985313327,2.783965523,3.708963772,4.808132911,4.110410519,3.665883803,3.126268814,1.710970537,1.499604231,1.947572074,2.434673125,2.018889082
WSM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.463651694,2.553834778,1.763707303,1.945421641,2.393056568,2.558818047,2.01391523,2.354561219,2.161599518,2.341714422,2.508258818,2.615330725,1.716142073,2.024500588,1.85156487,1.295102102,1.291912616,1.066863557,0.453318231,0.53730979,0.55536091,0.549251177,0.391263658,0.30967178,0.256301999,0.33238287,0.484963506,0.476381239,0.421173837,0.483401233,0.401122175,0.36497819,0.541403562,0.40255564,0.449301362,0.513176607,0.283458817,0.235281677
XKX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153956331,0.472343578,0.164923449,0.162249898,1.092872091,0.781045356,0.799925402,1.093157528,3.176619491,1.149958601,2.371891663,2.348368387,0.973917095,0.525053668,0.50419603,0.33164878,0.385549527,0.546805581,0.549480977,0.399150684
YEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.78370124,17.64954667,15.67286826,21.54099612,38.42584624,41.92494135,38.02398648,30.89851868,22.39756364,29.63373282,42.32437506,34.12706909,31.89048459,33.09652491,35.02059155,42.37946932,41.59996379,33.4136824,33.95089384,20.49010716,23.31720439,26.02573454,19.11955728,13.64199449,11.04625855,2.105148678,0.797529573,1.999360037,4.438044545,5.443762629
ZAF,1.916039234,2.616194507,2.583844066,2.793342053,4.691158385,5.139028309,5.788920536,6.164782114,5.22352021,8.601182199,14.575742,11.99143504,11.76527581,9.792200416,5.580740242,11.36395851,9.267893332,7.491486803,7.361506964,6.743353713,5.792288932,5.738670475,4.485596238,4.367864909,4.834472007,4.048772528,4.627002576,3.644830155,3.226534591,2.430314824,3.369718092,4.785879876,4.40020521,2.853938758,4.822687109,4.363474269,4.954881749,6.133018048,11.89533254,4.960026727,6.599006833,7.219680248,5.799512325,5.454298726,4.154429994,2.738260301,3.504943762,3.636468208,3.598190357,3.940368676
ZMB,36.469193,23.70335485,20.61821175,38.70520614,31.75379319,12.74378388,16.2287807,13.99261247,10.16288772,17.09406404,16.85024849,9.268596859,6.597973482,9.234331679,6.644390414,7.858052786,7.553254995,10.37063879,18.57632589,21.1410775,20.98182466,5.819966791,5.824190884,5.088038024,5.469686829,7.233363707,7.407512436,5.784451313,7.380730285,5.200811108,9.12203706,6.918349777,8.582041751,12.63948067,13.77599629,14.03796357,19.2015971,21.78744301,16.05254235,16.7968716,18.66471896,17.42349636,13.56660996,11.96607648,10.83610735,11.16358183,11.680386,13.30456068,11.30775686,6.43414035
ZWE,3.27504799,2.934653128,2.271108057,3.081449159,3.642575,3.388334545,4.249550032,4.897680299,4.33538006,5.004753109,6.023987105,4.178358945,4.049987113,3.522180495,3.71936649,3.846655441,3.730943847,4.008339258,4.956995001,4.758242259,4.212482292,9.664191621,10.81681773,8.724395074,9.487027668,8.546617404,7.994048233,6.776037501,5.598408928,3.709527241,3.919260385,4.06833992,5.190369148,6.99703918,8.473329786,8.532620563,11.49606586,15.56312079,18.23661585,6.819999206,7.110931566,8.040001219,5.96568243,5.018301046,5.531514109,4.561980836,4.473632275,4.844665118,4.363782166,2.503214874
